region_iso,sex,year,e0_actual,model,e0_expected,e0_deficit
LV,Total,2004,70.904151,ASDR random walk with drift,NA,NA
LV,Total,2005,70.603979,Lee-Carter,NA,NA
LV,Total,2005,70.603979,LE random walk with drift,NA,NA
LV,Total,2005,70.603979,ASDR random walk with drift,NA,NA
LV,Total,2006,70.510884,Lee-Carter,NA,NA
LV,Total,2006,70.510884,LE random walk with drift,NA,NA
LV,Total,2006,70.510884,ASDR random walk with drift,NA,NA
LV,Total,2007,70.775555,Lee-Carter,NA,NA
LV,Total,2007,70.775555,LE random walk with drift,NA,NA
LV,Total,2007,70.775555,ASDR random walk with drift,NA,NA
LV,Total,2008,71.990268,Lee-Carter,NA,NA
LV,Total,2008,71.990268,LE random walk with drift,NA,NA
LV,Total,2008,71.990268,ASDR random walk with drift,NA,NA
LV,Total,2009,72.668562,Lee-Carter,NA,NA
LV,Total,2009,72.668562,LE random walk with drift,NA,NA
LV,Total,2009,72.668562,ASDR random walk with drift,NA,NA
LV,Total,2010,73.014491,Lee-Carter,NA,NA
LV,Total,2010,73.014491,LE random walk with drift,NA,NA
LV,Total,2010,73.014491,ASDR random walk with drift,NA,NA
LV,Total,2011,73.681263,Lee-Carter,NA,NA
LV,Total,2011,73.681263,LE random walk with drift,NA,NA
LV,Total,2011,73.681263,ASDR random walk with drift,NA,NA
LV,Total,2012,73.907048,Lee-Carter,NA,NA
LV,Total,2012,73.907048,LE random walk with drift,NA,NA
LV,Total,2012,73.907048,ASDR random walk with drift,NA,NA
LV,Total,2013,74.132849,Lee-Carter,NA,NA
LV,Total,2013,74.132849,LE random walk with drift,NA,NA
LV,Total,2013,74.132849,ASDR random walk with drift,NA,NA
LV,Total,2014,74.267851,Lee-Carter,NA,NA
LV,Total,2014,74.267851,LE random walk with drift,NA,NA
LV,Total,2014,74.267851,ASDR random walk with drift,NA,NA
LV,Total,2015,74.629051,Lee-Carter,NA,NA
LV,Total,2015,74.629051,LE random walk with drift,NA,NA
LV,Total,2015,74.629051,ASDR random walk with drift,NA,NA
LV,Total,2016,74.734585,Lee-Carter,NA,NA
LV,Total,2016,74.734585,LE random walk with drift,NA,NA
LV,Total,2016,74.734585,ASDR random walk with drift,NA,NA
LV,Total,2017,74.823243,Lee-Carter,NA,NA
LV,Total,2017,74.823243,LE random walk with drift,NA,NA
LV,Total,2017,74.823243,ASDR random walk with drift,NA,NA
LV,Total,2018,74.953662,Lee-Carter,NA,NA
LV,Total,2018,74.953662,LE random walk with drift,NA,NA
LV,Total,2018,74.953662,ASDR random walk with drift,NA,NA
LV,Total,2019,75.633717,Lee-Carter,NA,NA
LV,Total,2019,75.633717,LE random walk with drift,NA,NA
LV,Total,2019,75.633717,ASDR random walk with drift,NA,NA
LV,Total,2020,75.399029,Lee-Carter,75.815855,-0.416826
LV,Total,2020,75.399029,LE random walk with drift,75.923119,-0.52409
LV,Total,2020,75.399029,ASDR random walk with drift,75.881649,-0.482619
LV,Total,2021,73.138889,Lee-Carter,76.090932,-2.952043
LV,Total,2021,73.138889,LE random walk with drift,76.212521,-3.073633
LV,Total,2021,73.138889,ASDR random walk with drift,76.12749,-2.988602
LV,Total,2022,74.496275,Lee-Carter,76.361396,-1.8651199999999999
LV,Total,2022,74.496275,LE random walk with drift,76.501923,-2.005648
LV,Total,2022,74.496275,ASDR random walk with drift,76.370157,-1.873881
LV,Total,2023,75.565575,Lee-Carter,76.621133,-1.055557
LV,Total,2023,75.565575,LE random walk with drift,76.791326,-1.22575
LV,Total,2023,75.565575,ASDR random walk with drift,76.60973,-1.044154
LV,Total,2024,76.441243,Lee-Carter,76.881943,-0.4407
LV,Total,2024,76.441243,LE random walk with drift,77.080728,-0.639485
LV,Total,2024,76.441243,ASDR random walk with drift,76.846287,-0.405044
NL,Total,2000,78.136972,Lee-Carter,NA,NA
NL,Total,2000,78.136972,LE random walk with drift,NA,NA
NL,Total,2000,78.136972,ASDR random walk with drift,NA,NA
NL,Total,2001,78.34077,Lee-Carter,NA,NA
NL,Total,2001,78.34077,LE random walk with drift,NA,NA
NL,Total,2001,78.34077,ASDR random walk with drift,NA,NA
NL,Total,2002,78.415779,Lee-Carter,NA,NA
NL,Total,2002,78.415779,LE random walk with drift,NA,NA
NL,Total,2002,78.415779,ASDR random walk with drift,NA,NA
NL,Total,2003,78.665287,Lee-Carter,NA,NA
NL,Total,2003,78.665287,LE random walk with drift,NA,NA
NL,Total,2003,78.665287,ASDR random walk with drift,NA,NA
NL,Total,2004,79.236032,Lee-Carter,NA,NA
NL,Total,2004,79.236032,LE random walk with drift,NA,NA
NL,Total,2004,79.236032,ASDR random walk with drift,NA,NA
NL,Total,2005,79.493004,Lee-Carter,NA,NA
NL,Total,2005,79.493004,LE random walk with drift,NA,NA
NL,Total,2005,79.493004,ASDR random walk with drift,NA,NA
NL,Total,2006,79.851904,Lee-Carter,NA,NA
NL,Total,2006,79.851904,LE random walk with drift,NA,NA
NL,Total,2006,79.851904,ASDR random walk with drift,NA,NA
NL,Total,2007,80.254461,Lee-Carter,NA,NA
NL,Total,2007,80.254461,LE random walk with drift,NA,NA
NL,Total,2007,80.254461,ASDR random walk with drift,NA,NA
NL,Total,2008,80.388954,Lee-Carter,NA,NA
NL,Total,2008,80.388954,LE random walk with drift,NA,NA
NL,Total,2008,80.388954,ASDR random walk with drift,NA,NA
NL,Total,2009,80.663793,Lee-Carter,NA,NA
NL,Total,2009,80.663793,LE random walk with drift,NA,NA
NL,Total,2009,80.663793,ASDR random walk with drift,NA,NA
NL,Total,2010,80.832822,Lee-Carter,NA,NA
NL,Total,2010,80.832822,LE random walk with drift,NA,NA
NL,Total,2010,80.832822,ASDR random walk with drift,NA,NA
NL,Total,2011,81.111549,Lee-Carter,NA,NA
NL,Total,2011,81.111549,LE random walk with drift,NA,NA
NL,Total,2011,81.111549,ASDR random walk with drift,NA,NA
NL,Total,2012,81.060281,Lee-Carter,NA,NA
NL,Total,2012,81.060281,LE random walk with drift,NA,NA
NL,Total,2012,81.060281,ASDR random walk with drift,NA,NA
NL,Total,2013,81.303118,Lee-Carter,NA,NA
NL,Total,2013,81.303118,LE random walk with drift,NA,NA
NL,Total,2013,81.303118,ASDR random walk with drift,NA,NA
NL,Total,2014,81.658934,Lee-Carter,NA,NA
NL,Total,2014,81.658934,LE random walk with drift,NA,NA
NL,Total,2014,81.658934,ASDR random walk with drift,NA,NA
NL,Total,2015,81.497165,Lee-Carter,NA,NA
NL,Total,2015,81.497165,LE random walk with drift,NA,NA
NL,Total,2015,81.497165,ASDR random walk with drift,NA,NA
NL,Total,2016,81.558402,Lee-Carter,NA,NA
NL,Total,2016,81.558402,LE random walk with drift,NA,NA
NL,Total,2016,81.558402,ASDR random walk with drift,NA,NA
NL,Total,2017,81.743862,Lee-Carter,NA,NA
NL,Total,2017,81.743862,LE random walk with drift,NA,NA
NL,Total,2017,81.743862,ASDR random walk with drift,NA,NA
NL,Total,2018,81.795431,Lee-Carter,NA,NA
NL,Total,2018,81.795431,LE random walk with drift,NA,NA
NL,Total,2018,81.795431,ASDR random walk with drift,NA,NA
NL,Total,2019,82.06409,Lee-Carter,NA,NA
NL,Total,2019,82.06409,LE random walk with drift,NA,NA
NL,Total,2019,82.06409,ASDR random walk with drift,NA,NA
NL,Total,2020,81.39837,Lee-Carter,82.155535,-0.757165
NL,Total,2020,81.39837,LE random walk with drift,82.270781,-0.872411
NL,Total,2020,81.39837,ASDR random walk with drift,82.252803,-0.854433
NL,Total,2021,81.364872,Lee-Carter,82.276898,-0.912026
NL,Total,2021,81.364872,LE random walk with drift,82.477471,-1.112599
NL,Total,2021,81.364872,ASDR random walk with drift,82.439829,-1.074957
NL,Total,2022,81.642919,Lee-Carter,82.408217,-0.765298
NL,Total,2022,81.642919,LE random walk with drift,82.684161,-1.041243
NL,Total,2022,81.642919,ASDR random walk with drift,82.625058,-0.982139
NL,Total,2023,81.855614,Lee-Carter,82.549144,-0.69353
NL,Total,2023,81.855614,LE random walk with drift,82.890852,-1.035238
NL,Total,2023,81.855614,ASDR random walk with drift,82.808492,-0.952877
NL,Total,2024,81.974321,Lee-Carter,82.672356,-0.698034
NL,Total,2024,81.974321,LE random walk with drift,83.097542,-1.123221
NL,Total,2024,81.974321,ASDR random walk with drift,82.990132,-1.015811
NO,Total,2000,78.687684,Lee-Carter,NA,NA
NO,Total,2000,78.687684,LE random walk with drift,NA,NA
NO,Total,2000,78.687684,ASDR random walk with drift,NA,NA
NO,Total,2001,78.881468,Lee-Carter,NA,NA
NO,Total,2001,78.881468,LE random walk with drift,NA,NA
NO,Total,2001,78.881468,ASDR random walk with drift,NA,NA
NO,Total,2002,78.95525,Lee-Carter,NA,NA
NO,Total,2002,78.95525,LE random walk with drift,NA,NA
NO,Total,2002,78.95525,ASDR random walk with drift,NA,NA
NO,Total,2003,79.522912,Lee-Carter,NA,NA
NO,Total,2003,79.522912,LE random walk with drift,NA,NA
NO,Total,2003,79.522912,ASDR random walk with drift,NA,NA
NO,Total,2004,79.963705,Lee-Carter,NA,NA
NO,Total,2004,79.963705,LE random walk with drift,NA,NA
NO,Total,2004,79.963705,ASDR random walk with drift,NA,NA
NO,Total,2005,80.171401,Lee-Carter,NA,NA
NO,Total,2005,80.171401,LE random walk with drift,NA,NA
NO,Total,2005,80.171401,ASDR random walk with drift,NA,NA
NO,Total,2006,80.433976,Lee-Carter,NA,NA
NO,Total,2006,80.433976,LE random walk with drift,NA,NA
NO,Total,2006,80.433976,ASDR random walk with drift,NA,NA
NO,Total,2007,80.492166,Lee-Carter,NA,NA
NO,Total,2007,80.492166,LE random walk with drift,NA,NA
NO,Total,2007,80.492166,ASDR random walk with drift,NA,NA
NO,Total,2008,80.659449,Lee-Carter,NA,NA
NO,Total,2008,80.659449,LE random walk with drift,NA,NA
NO,Total,2008,80.659449,ASDR random walk with drift,NA,NA
NO,Total,2009,80.852492,Lee-Carter,NA,NA
NO,Total,2009,80.852492,LE random walk with drift,NA,NA
NO,Total,2009,80.852492,ASDR random walk with drift,NA,NA
NO,Total,2010,81.023512,Lee-Carter,NA,NA
NO,Total,2010,81.023512,LE random walk with drift,NA,NA
NO,Total,2010,81.023512,ASDR random walk with drift,NA,NA
NO,Total,2011,81.242049,Lee-Carter,NA,NA
NO,Total,2011,81.242049,LE random walk with drift,NA,NA
NO,Total,2011,81.242049,ASDR random walk with drift,NA,NA
NO,Total,2012,81.437673,Lee-Carter,NA,NA
NO,Total,2012,81.437673,LE random walk with drift,NA,NA
NO,Total,2012,81.437673,ASDR random walk with drift,NA,NA
NO,Total,2013,81.649424,Lee-Carter,NA,NA
NO,Total,2013,81.649424,LE random walk with drift,NA,NA
NO,Total,2013,81.649424,ASDR random walk with drift,NA,NA
NO,Total,2014,82.087032,Lee-Carter,NA,NA
NO,Total,2014,82.087032,LE random walk with drift,NA,NA
NO,Total,2014,82.087032,ASDR random walk with drift,NA,NA
NO,Total,2015,82.27786,Lee-Carter,NA,NA
NO,Total,2015,82.27786,LE random walk with drift,NA,NA
NO,Total,2015,82.27786,ASDR random walk with drift,NA,NA
NO,Total,2016,82.417634,Lee-Carter,NA,NA
NO,Total,2016,82.417634,LE random walk with drift,NA,NA
NO,Total,2016,82.417634,ASDR random walk with drift,NA,NA
NO,Total,2017,82.623212,Lee-Carter,NA,NA
NO,Total,2017,82.623212,LE random walk with drift,NA,NA
NO,Total,2017,82.623212,ASDR random walk with drift,NA,NA
NO,Total,2018,82.761673,Lee-Carter,NA,NA
NO,Total,2018,82.761673,LE random walk with drift,NA,NA
NO,Total,2018,82.761673,ASDR random walk with drift,NA,NA
NO,Total,2019,82.954239,Lee-Carter,NA,NA
NO,Total,2019,82.954239,LE random walk with drift,NA,NA
NO,Total,2019,82.954239,ASDR random walk with drift,NA,NA
NO,Total,2020,83.199916,Lee-Carter,83.201704,-0.001787
NO,Total,2020,83.199916,LE random walk with drift,83.178795,0.021122
NO,Total,2020,83.199916,ASDR random walk with drift,83.156824,0.043093
NO,Total,2021,83.169017,Lee-Carter,83.410851,-0.241834
NO,Total,2021,83.169017,LE random walk with drift,83.40335,-0.234333
NO,Total,2021,83.169017,ASDR random walk with drift,83.357717,-0.1887
NO,Total,2022,82.620013,Lee-Carter,83.603853,-0.98384
NO,Total,2022,82.620013,LE random walk with drift,83.627906,-1.007893
NO,Total,2022,82.620013,ASDR random walk with drift,83.556559,-0.936546
NO,Total,2023,83.013478,Lee-Carter,83.795331,-0.781853
NO,Total,2023,83.013478,LE random walk with drift,83.852461,-0.838983
NO,Total,2023,83.013478,ASDR random walk with drift,83.753363,-0.739885
NO,Total,2024,83.188048,Lee-Carter,83.983185,-0.795137
NO,Total,2024,83.188048,LE random walk with drift,84.077017,-0.888968
NO,Total,2024,83.188048,ASDR random walk with drift,83.948144,-0.760095
PL,Total,2000,73.736084,Lee-Carter,NA,NA
PL,Total,2000,73.736084,LE random walk with drift,NA,NA
PL,Total,2000,73.736084,ASDR random walk with drift,NA,NA
PL,Total,2001,74.224635,Lee-Carter,NA,NA
PL,Total,2001,74.224635,LE random walk with drift,NA,NA
PL,Total,2001,74.224635,ASDR random walk with drift,NA,NA
PL,Total,2002,74.587216,Lee-Carter,NA,NA
PL,Total,2002,74.587216,LE random walk with drift,NA,NA
PL,Total,2002,74.587216,ASDR random walk with drift,NA,NA
PL,Total,2003,74.75974,Lee-Carter,NA,NA
PL,Total,2003,74.75974,LE random walk with drift,NA,NA
PL,Total,2003,74.75974,ASDR random walk with drift,NA,NA
PL,Total,2004,74.984427,Lee-Carter,NA,NA
PL,Total,2004,74.984427,LE random walk with drift,NA,NA
PL,Total,2004,74.984427,ASDR random walk with drift,NA,NA
PL,Total,2005,75.100668,Lee-Carter,NA,NA
PL,Total,2005,75.100668,LE random walk with drift,NA,NA
PL,Total,2005,75.100668,ASDR random walk with drift,NA,NA
PL,Total,2006,75.298061,Lee-Carter,NA,NA
PL,Total,2006,75.298061,LE random walk with drift,NA,NA
PL,Total,2006,75.298061,ASDR random walk with drift,NA,NA
PL,Total,2007,75.358051,Lee-Carter,NA,NA
PL,Total,2007,75.358051,LE random walk with drift,NA,NA
PL,Total,2007,75.358051,ASDR random walk with drift,NA,NA
PL,Total,2008,75.627888,Lee-Carter,NA,NA
PL,Total,2008,75.627888,LE random walk with drift,NA,NA
PL,Total,2008,75.627888,ASDR random walk with drift,NA,NA
PL,Total,2009,75.832228,Lee-Carter,NA,NA
PL,Total,2009,75.832228,LE random walk with drift,NA,NA
PL,Total,2009,75.832228,ASDR random walk with drift,NA,NA
PL,Total,2010,76.350703,Lee-Carter,NA,NA
PL,Total,2010,76.350703,LE random walk with drift,NA,NA
PL,Total,2010,76.350703,ASDR random walk with drift,NA,NA
PL,Total,2011,76.687817,Lee-Carter,NA,NA
PL,Total,2011,76.687817,LE random walk with drift,NA,NA
PL,Total,2011,76.687817,ASDR random walk with drift,NA,NA
PL,Total,2012,76.729585,Lee-Carter,NA,NA
PL,Total,2012,76.729585,LE random walk with drift,NA,NA
PL,Total,2012,76.729585,ASDR random walk with drift,NA,NA
PL,Total,2013,76.970057,Lee-Carter,NA,NA
PL,Total,2013,76.970057,LE random walk with drift,NA,NA
PL,Total,2013,76.970057,ASDR random walk with drift,NA,NA
PL,Total,2014,77.555084,Lee-Carter,NA,NA
PL,Total,2014,77.555084,LE random walk with drift,NA,NA
PL,Total,2014,77.555084,ASDR random walk with drift,NA,NA
PL,Total,2015,77.383746,Lee-Carter,NA,NA
PL,Total,2015,77.383746,LE random walk with drift,NA,NA
PL,Total,2015,77.383746,ASDR random walk with drift,NA,NA
PL,Total,2016,77.765845,Lee-Carter,NA,NA
PL,Total,2016,77.765845,LE random walk with drift,NA,NA
PL,Total,2016,77.765845,ASDR random walk with drift,NA,NA
PL,Total,2017,77.671507,Lee-Carter,NA,NA
PL,Total,2017,77.671507,LE random walk with drift,NA,NA
PL,Total,2017,77.671507,ASDR random walk with drift,NA,NA
PL,Total,2018,77.557242,Lee-Carter,NA,NA
PL,Total,2018,77.557242,LE random walk with drift,NA,NA
PL,Total,2018,77.557242,ASDR random walk with drift,NA,NA
PL,Total,2019,77.841194,Lee-Carter,NA,NA
PL,Total,2019,77.841194,LE random walk with drift,NA,NA
PL,Total,2019,77.841194,ASDR random walk with drift,NA,NA
