group,region_iso,region_name_en,year,age_group,e0_cntrb_t_mean,region_ggflag
B Second wave peak,HR,Croatia,2021,100,-0.001814,hr
B Second wave peak,HR,Croatia,2022,0,-0.045874,hr
B Second wave peak,HR,Croatia,2022,20,-0.081443,hr
B Second wave peak,HR,Croatia,2022,40,-0.102526,hr
B Second wave peak,HR,Croatia,2022,60,-0.572057,hr
B Second wave peak,HR,Croatia,2022,80,-0.160045,hr
B Second wave peak,HR,Croatia,2022,100,-0.00314,hr
B Second wave peak,HR,Croatia,2023,0,-0.025318,hr
B Second wave peak,HR,Croatia,2023,20,-0.052389,hr
B Second wave peak,HR,Croatia,2023,40,-0.073171,hr
B Second wave peak,HR,Croatia,2023,60,-0.251476,hr
B Second wave peak,HR,Croatia,2023,80,0.283773,hr
B Second wave peak,HR,Croatia,2023,100,2.71e-4,hr
B Second wave peak,HR,Croatia,2024,0,0.024813,hr
B Second wave peak,HR,Croatia,2024,20,-0.039964,hr
B Second wave peak,HR,Croatia,2024,40,-0.017202,hr
B Second wave peak,HR,Croatia,2024,60,-0.19805,hr
B Second wave peak,HR,Croatia,2024,80,0.186022,hr
B Second wave peak,HR,Croatia,2024,100,-0.003134,hr
B Second wave peak,HU,Hungary,2020,0,0.017565,hu
B Second wave peak,HU,Hungary,2020,20,-0.114053,hu
B Second wave peak,HU,Hungary,2020,40,-0.042567,hu
B Second wave peak,HU,Hungary,2020,60,-0.605201,hu
B Second wave peak,HU,Hungary,2020,80,-0.165802,hu
B Second wave peak,HU,Hungary,2020,100,0.003388,hu
B Second wave peak,HU,Hungary,2020-2024,0,-0.012124,hu
B Second wave peak,HU,Hungary,2020-2024,20,-0.166778,hu
B Second wave peak,HU,Hungary,2020-2024,40,-0.069131,hu
B Second wave peak,HU,Hungary,2020-2024,60,-0.641031,hu
B Second wave peak,HU,Hungary,2020-2024,80,-0.076097,hu
B Second wave peak,HU,Hungary,2020-2024,100,0.004712,hu
B Second wave peak,HU,Hungary,2021,0,-0.013342,hu
B Second wave peak,HU,Hungary,2021,20,-0.26403,hu
B Second wave peak,HU,Hungary,2021,40,-0.616778,hu
B Second wave peak,HU,Hungary,2021,60,-1.412476,hu
B Second wave peak,HU,Hungary,2021,80,-0.300372,hu
B Second wave peak,HU,Hungary,2021,100,0.002739,hu
B Second wave peak,HU,Hungary,2022,0,-0.02781,hu
B Second wave peak,HU,Hungary,2022,20,-0.145849,hu
B Second wave peak,HU,Hungary,2022,40,-0.050078,hu
B Second wave peak,HU,Hungary,2022,60,-0.595402,hu
B Second wave peak,HU,Hungary,2022,80,-0.114876,hu
B Second wave peak,HU,Hungary,2022,100,0.002517,hu
B Second wave peak,HU,Hungary,2023,0,0.010307,hu
B Second wave peak,HU,Hungary,2023,20,-0.145535,hu
B Second wave peak,HU,Hungary,2023,40,0.195407,hu
B Second wave peak,HU,Hungary,2023,60,-0.298445,hu
B Second wave peak,HU,Hungary,2023,80,0.111013,hu
B Second wave peak,HU,Hungary,2023,100,0.008634,hu
B Second wave peak,HU,Hungary,2024,0,-0.049401,hu
B Second wave peak,HU,Hungary,2024,20,-0.161887,hu
B Second wave peak,HU,Hungary,2024,40,0.189002,hu
B Second wave peak,HU,Hungary,2024,60,-0.170924,hu
B Second wave peak,HU,Hungary,2024,80,0.140782,hu
B Second wave peak,HU,Hungary,2024,100,0.009202,hu
B Second wave peak,LT,Lithuania,2020,0,-0.011456,lt
B Second wave peak,LT,Lithuania,2020,20,0.054394,lt
B Second wave peak,LT,Lithuania,2020,40,-0.573141,lt
B Second wave peak,LT,Lithuania,2020,60,-0.678167,lt
B Second wave peak,LT,Lithuania,2020,80,-0.214585,lt
B Second wave peak,LT,Lithuania,2020,100,0.003326,lt
B Second wave peak,LT,Lithuania,2020-2024,0,-0.018851,lt
B Second wave peak,LT,Lithuania,2020-2024,20,0.082862,lt
B Second wave peak,LT,Lithuania,2020-2024,40,-0.434222,lt
B Second wave peak,LT,Lithuania,2020-2024,60,-0.443773,lt
B Second wave peak,LT,Lithuania,2020-2024,80,-0.157887,lt
B Second wave peak,LT,Lithuania,2020-2024,100,0.00191,lt
B Second wave peak,LT,Lithuania,2021,0,-0.037527,lt
B Second wave peak,LT,Lithuania,2021,20,-0.071501,lt
B Second wave peak,LT,Lithuania,2021,40,-0.821558,lt
B Second wave peak,LT,Lithuania,2021,60,-1.095416,lt
B Second wave peak,LT,Lithuania,2021,80,-0.495074,lt
B Second wave peak,LT,Lithuania,2021,100,9.83e-4,lt
B Second wave peak,LT,Lithuania,2022,0,0.007172,lt
B Second wave peak,LT,Lithuania,2022,20,0.051684,lt
B Second wave peak,LT,Lithuania,2022,40,-0.388753,lt
B Second wave peak,LT,Lithuania,2022,60,-0.52501,lt
B Second wave peak,LT,Lithuania,2022,80,-0.28596,lt
B Second wave peak,LT,Lithuania,2022,100,2.56e-4,lt
B Second wave peak,LT,Lithuania,2023,0,-0.024085,lt
B Second wave peak,LT,Lithuania,2023,20,0.210551,lt
B Second wave peak,LT,Lithuania,2023,40,-0.173511,lt
B Second wave peak,LT,Lithuania,2023,60,0.153454,lt
B Second wave peak,LT,Lithuania,2023,80,0.140886,lt
B Second wave peak,LT,Lithuania,2023,100,0.002282,lt
B Second wave peak,LT,Lithuania,2024,0,-0.030925,lt
B Second wave peak,LT,Lithuania,2024,20,0.170102,lt
B Second wave peak,LT,Lithuania,2024,40,-0.167402,lt
B Second wave peak,LT,Lithuania,2024,60,0.017049,lt
B Second wave peak,LT,Lithuania,2024,80,0.187182,lt
B Second wave peak,LT,Lithuania,2024,100,0.005958,lt
B Second wave peak,LV,Latvia,2020,0,-0.026476,lv
B Second wave peak,LV,Latvia,2020,20,0.043084,lv
B Second wave peak,LV,Latvia,2020,40,-0.200075,lv
B Second wave peak,LV,Latvia,2020,60,-0.258689,lv
B Second wave peak,LV,Latvia,2020,80,-0.085667,lv
B Second wave peak,LV,Latvia,2020,100,0.004044,lv
B Second wave peak,LV,Latvia,2020-2024,0,0.020197,lv
B Second wave peak,LV,Latvia,2020-2024,20,-0.139617,lv
B Second wave peak,LV,Latvia,2020-2024,40,-0.629128,lv
B Second wave peak,LV,Latvia,2020-2024,60,-0.522863,lv
B Second wave peak,LV,Latvia,2020-2024,80,-0.195573,lv
B Second wave peak,LV,Latvia,2020-2024,100,0.002005,lv
B Second wave peak,LV,Latvia,2021,0,0.051217,lv
B Second wave peak,LV,Latvia,2021,20,-0.198367,lv
B Second wave peak,LV,Latvia,2021,40,-1.075856,lv
B Second wave peak,LV,Latvia,2021,60,-1.305369,lv
B Second wave peak,LV,Latvia,2021,80,-0.494316,lv
B Second wave peak,LV,Latvia,2021,100,-5e-5,lv
B Second wave peak,LV,Latvia,2022,0,0.008835,lv
B Second wave peak,LV,Latvia,2022,20,-0.231055,lv
B Second wave peak,LV,Latvia,2022,40,-0.783861,lv
B Second wave peak,LV,Latvia,2022,60,-0.639828,lv
B Second wave peak,LV,Latvia,2022,80,-0.290224,lv
B Second wave peak,LV,Latvia,2022,100,0.001503,lv
B Second wave peak,LV,Latvia,2023,0,0.002283,lv
B Second wave peak,LV,Latvia,2023,20,-0.188361,lv
B Second wave peak,LV,Latvia,2023,40,-0.568808,lv
B Second wave peak,LV,Latvia,2023,60,-0.308617,lv
B Second wave peak,LV,Latvia,2023,80,-0.050264,lv
B Second wave peak,LV,Latvia,2023,100,0.002536,lv
B Second wave peak,LV,Latvia,2024,0,0.088094,lv
B Second wave peak,LV,Latvia,2024,20,-0.122117,lv
B Second wave peak,LV,Latvia,2024,40,-0.473927,lv
B Second wave peak,LV,Latvia,2024,60,-0.004563,lv
B Second wave peak,LV,Latvia,2024,80,0.021468,lv
B Second wave peak,LV,Latvia,2024,100,0.005965,lv
B Second wave peak,PL,Poland,2020,0,0.0195,pl
B Second wave peak,PL,Poland,2020,20,-0.11435,pl
B Second wave peak,PL,Poland,2020,40,-0.15519,pl
B Second wave peak,PL,Poland,2020,60,-0.989281,pl
B Second wave peak,PL,Poland,2020,80,-0.31574,pl
B Second wave peak,PL,Poland,2020,100,-0.005554,pl
B Second wave peak,PL,Poland,2020-2024,0,-0.042181,pl
B Second wave peak,PL,Poland,2020-2024,20,-0.131138,pl
B Second wave peak,PL,Poland,2020-2024,40,-0.068253,pl
B Second wave peak,PL,Poland,2020-2024,60,-0.711977,pl
B Second wave peak,PL,Poland,2020-2024,80,-0.26122,pl
B Second wave peak,PL,Poland,2020-2024,100,-0.006751,pl
B Second wave peak,PL,Poland,2021,0,-0.049311,pl
B Second wave peak,PL,Poland,2021,20,-0.178194,pl
B Second wave peak,PL,Poland,2021,40,-0.412225,pl
B Second wave peak,PL,Poland,2021,60,-1.485256,pl
B Second wave peak,PL,Poland,2021,80,-0.576468,pl
B Second wave peak,PL,Poland,2021,100,-0.003721,pl
B Second wave peak,PL,Poland,2022,0,-0.068436,pl
B Second wave peak,PL,Poland,2022,20,-0.163265,pl
B Second wave peak,PL,Poland,2022,40,-0.066811,pl
B Second wave peak,PL,Poland,2022,60,-0.637439,pl
B Second wave peak,PL,Poland,2022,80,-0.299725,pl
B Second wave peak,PL,Poland,2022,100,-0.006475,pl
B Second wave peak,PL,Poland,2023,0,-0.06252,pl
B Second wave peak,PL,Poland,2023,20,-0.106502,pl
B Second wave peak,PL,Poland,2023,40,0.146779,pl
B Second wave peak,PL,Poland,2023,60,-0.243316,pl
B Second wave peak,PL,Poland,2023,80,-0.02224,pl
B Second wave peak,PL,Poland,2023,100,-0.009581,pl
B Second wave peak,PL,Poland,2024,0,-0.056426,pl
B Second wave peak,PL,Poland,2024,20,-0.086786,pl
B Second wave peak,PL,Poland,2024,40,0.170772,pl
B Second wave peak,PL,Poland,2024,60,-0.151352,pl
B Second wave peak,PL,Poland,2024,80,0.014761,pl
B Second wave peak,PL,Poland,2024,100,-0.009945,pl
B Second wave peak,SK,Slovakia,2020,0,-0.057819,sk
B Second wave peak,SK,Slovakia,2020,20,-0.053056,sk
B Second wave peak,SK,Slovakia,2020,40,-0.117843,sk
B Second wave peak,SK,Slovakia,2020,60,-0.560051,sk
B Second wave peak,SK,Slovakia,2020,80,-0.16491,sk
B Second wave peak,SK,Slovakia,2020,100,0.001531,sk
B Second wave peak,SK,Slovakia,2020-2024,0,-0.0633,sk
B Second wave peak,SK,Slovakia,2020-2024,20,-0.130223,sk
B Second wave peak,SK,Slovakia,2020-2024,40,-0.24773,sk
B Second wave peak,SK,Slovakia,2020-2024,60,-0.700282,sk
B Second wave peak,SK,Slovakia,2020-2024,80,-0.155514,sk
B Second wave peak,SK,Slovakia,2020-2024,100,0.001622,sk
B Second wave peak,SK,Slovakia,2021,0,-0.023549,sk
B Second wave peak,SK,Slovakia,2021,20,-0.187387,sk
B Second wave peak,SK,Slovakia,2021,40,-0.715659,sk
B Second wave peak,SK,Slovakia,2021,60,-1.856688,sk
B Second wave peak,SK,Slovakia,2021,80,-0.581965,sk
B Second wave peak,SK,Slovakia,2021,100,1.61e-4,sk
B Second wave peak,SK,Slovakia,2022,0,-0.068454,sk
B Second wave peak,SK,Slovakia,2022,20,-0.136832,sk
B Second wave peak,SK,Slovakia,2022,40,-0.230899,sk
B Second wave peak,SK,Slovakia,2022,60,-0.590982,sk
B Second wave peak,SK,Slovakia,2022,80,-0.213075,sk
B Second wave peak,SK,Slovakia,2022,100,5.25e-4,sk
B Second wave peak,SK,Slovakia,2023,0,-0.080842,sk
B Second wave peak,SK,Slovakia,2023,20,-0.117768,sk
B Second wave peak,SK,Slovakia,2023,40,-0.080652,sk
B Second wave peak,SK,Slovakia,2023,60,-0.20447100000000001,sk
B Second wave peak,SK,Slovakia,2023,80,0.123534,sk
B Second wave peak,SK,Slovakia,2023,100,0.005126,sk
B Second wave peak,SK,Slovakia,2024,0,-0.097676,sk
B Second wave peak,SK,Slovakia,2024,20,-0.15647,sk
B Second wave peak,SK,Slovakia,2024,40,-0.042679,sk
B Second wave peak,SK,Slovakia,2024,60,-0.111192,sk
B Second wave peak,SK,Slovakia,2024,80,0.192186,sk
B Second wave peak,SK,Slovakia,2024,100,0.005678,sk
B Second wave peak,US,USA,2020,0,0.004361,us
B Second wave peak,US,USA,2020,20,-0.34795,us
B Second wave peak,US,USA,2020,40,-0.51159,us
B Second wave peak,US,USA,2020,60,-0.867463,us
B Second wave peak,US,USA,2020,80,-0.434044,us
B Second wave peak,US,USA,2020,100,-0.0054,us
B Second wave peak,US,USA,2020-2024,0,-0.047434,us
B Second wave peak,US,USA,2020-2024,20,-0.291221,us
B Second wave peak,US,USA,2020-2024,40,-0.453845,us
B Second wave peak,US,USA,2020-2024,60,-0.675066,us
B Second wave peak,US,USA,2020-2024,80,-0.254527,us
B Second wave peak,US,USA,2020-2024,100,-0.004959,us
B Second wave peak,US,USA,2021,0,-0.051771,us
B Second wave peak,US,USA,2021,20,-0.516681,us
B Second wave peak,US,USA,2021,40,-0.870556,us
B Second wave peak,US,USA,2021,60,-1.100486,us
B Second wave peak,US,USA,2021,80,-0.347397,us
B Second wave peak,US,USA,2021,100,-0.004251,us
B Second wave peak,US,USA,2022,0,-0.072344,us
B Second wave peak,US,USA,2022,20,-0.344783,us
B Second wave peak,US,USA,2022,40,-0.47966,us
B Second wave peak,US,USA,2022,60,-0.714843,us
B Second wave peak,US,USA,2022,80,-0.294612,us
B Second wave peak,US,USA,2022,100,-0.005298,us
B Second wave peak,US,USA,2023,0,-0.068452,us
B Second wave peak,US,USA,2023,20,-0.205922,us
B Second wave peak,US,USA,2023,40,-0.260031,us
B Second wave peak,US,USA,2023,60,-0.384732,us
B Second wave peak,US,USA,2023,80,-0.113659,us
B Second wave peak,US,USA,2023,100,-0.003959,us
B Second wave peak,US,USA,2024,0,-0.051674,us
B Second wave peak,US,USA,2024,20,-0.023548,us
B Second wave peak,US,USA,2024,40,-0.107798,us
B Second wave peak,US,USA,2024,60,-0.30262,us
B Second wave peak,US,USA,2024,80,-0.056465,us
B Second wave peak,US,USA,2024,100,-0.003665,us
C Late peak,DE,Germany,2020,0,0.004003,de
C Late peak,DE,Germany,2020,20,-0.025631,de
C Late peak,DE,Germany,2020,40,-0.004184,de
C Late peak,DE,Germany,2020,60,-0.318918,de
C Late peak,DE,Germany,2020,80,-0.056059,de
C Late peak,DE,Germany,2020,100,-8.13e-4,de
C Late peak,DE,Germany,2020-2024,0,-0.038614,de
C Late peak,DE,Germany,2020-2024,20,-0.053567,de
C Late peak,DE,Germany,2020-2024,40,-0.047199,de
C Late peak,DE,Germany,2020-2024,60,-0.489442,de
C Late peak,DE,Germany,2020-2024,80,-0.028129,de
C Late peak,DE,Germany,2020-2024,100,0.001673,de
C Late peak,DE,Germany,2021,0,-0.004685,de
C Late peak,DE,Germany,2021,20,-0.046685,de
C Late peak,DE,Germany,2021,40,-0.107031,de
C Late peak,DE,Germany,2021,60,-0.583173,de
C Late peak,DE,Germany,2021,80,-0.043782,de
C Late peak,DE,Germany,2021,100,7.69e-4,de
C Late peak,DE,Germany,2022,0,-0.031453,de
C Late peak,DE,Germany,2022,20,-0.074321,de
C Late peak,DE,Germany,2022,40,-0.081053,de
C Late peak,DE,Germany,2022,60,-0.655215,de
C Late peak,DE,Germany,2022,80,-0.173424,de
C Late peak,DE,Germany,2022,100,3.31e-4,de
C Late peak,DE,Germany,2023,0,-0.043365,de
C Late peak,DE,Germany,2023,20,-0.061871,de
C Late peak,DE,Germany,2023,40,-0.031521,de
C Late peak,DE,Germany,2023,60,-0.502265,de
C Late peak,DE,Germany,2023,80,0.018368,de
C Late peak,DE,Germany,2023,100,0.003658,de
C Late peak,DE,Germany,2024,0,-0.124478,de
C Late peak,DE,Germany,2024,20,-0.06073,de
C Late peak,DE,Germany,2024,40,-0.01153,de
C Late peak,DE,Germany,2024,60,-0.391419,de
C Late peak,DE,Germany,2024,80,0.123913,de
C Late peak,DE,Germany,2024,100,0.005862,de
C Late peak,DK,Denmark,2020,0,-0.01424,dk
C Late peak,DK,Denmark,2020,20,-0.054341,dk
C Late peak,DK,Denmark,2020,40,0.130598,dk
C Late peak,DK,Denmark,2020,60,-0.120704,dk
C Late peak,DK,Denmark,2020,80,0.006612,dk
C Late peak,DK,Denmark,2020,100,-5.46e-4,dk
C Late peak,DK,Denmark,2020-2024,0,-0.051125,dk
C Late peak,DK,Denmark,2020-2024,20,-0.047817,dk
C Late peak,DK,Denmark,2020-2024,40,0.085699,dk
C Late peak,DK,Denmark,2020-2024,60,-0.305122,dk
C Late peak,DK,Denmark,2020-2024,80,-0.108771,dk
C Late peak,DK,Denmark,2020-2024,100,-0.001528,dk
C Late peak,DK,Denmark,2021,0,-0.032215,dk
C Late peak,DK,Denmark,2021,20,-0.019537,dk
C Late peak,DK,Denmark,2021,40,0.081916,dk
C Late peak,DK,Denmark,2021,60,-0.294472,dk
C Late peak,DK,Denmark,2021,80,-0.118731,dk
C Late peak,DK,Denmark,2021,100,-0.002312,dk
C Late peak,DK,Denmark,2022,0,-0.024104,dk
C Late peak,DK,Denmark,2022,20,-0.051485,dk
C Late peak,DK,Denmark,2022,40,0.04987,dk
C Late peak,DK,Denmark,2022,60,-0.452227,dk
C Late peak,DK,Denmark,2022,80,-0.244504,dk
C Late peak,DK,Denmark,2022,100,-0.002864,dk
C Late peak,DK,Denmark,2023,0,-0.037113,dk
C Late peak,DK,Denmark,2023,20,-0.062397,dk
C Late peak,DK,Denmark,2023,40,0.069361,dk
C Late peak,DK,Denmark,2023,60,-0.397261,dk
C Late peak,DK,Denmark,2023,80,-0.141534,dk
C Late peak,DK,Denmark,2023,100,-0.001453,dk
C Late peak,DK,Denmark,2024,0,-0.154922,dk
C Late peak,DK,Denmark,2024,20,-0.049233,dk
C Late peak,DK,Denmark,2024,40,0.094289,dk
C Late peak,DK,Denmark,2024,60,-0.257151,dk
C Late peak,DK,Denmark,2024,80,-0.036673,dk
C Late peak,DK,Denmark,2024,100,8.18e-4,dk
C Late peak,FI,Finland,2020,0,-0.028681,fi
C Late peak,FI,Finland,2020,20,-0.056465,fi
C Late peak,FI,Finland,2020,40,-0.019695,fi
C Late peak,FI,Finland,2020,60,-0.097082,fi
C Late peak,FI,Finland,2020,80,-0.046447,fi
C Late peak,FI,Finland,2020,100,0.002878,fi
C Late peak,FI,Finland,2020-2024,0,-0.052242,fi
C Late peak,FI,Finland,2020-2024,20,-0.043243,fi
C Late peak,FI,Finland,2020-2024,40,-0.051457,fi
C Late peak,FI,Finland,2020-2024,60,-0.336551,fi
C Late peak,FI,Finland,2020-2024,80,-0.271978,fi
C Late peak,FI,Finland,2020-2024,100,-0.002065,fi
C Late peak,FI,Finland,2021,0,-0.034629,fi
C Late peak,FI,Finland,2021,20,0.004433,fi
C Late peak,FI,Finland,2021,40,-0.015913,fi
C Late peak,FI,Finland,2021,60,-0.255868,fi
C Late peak,FI,Finland,2021,80,-0.158718,fi
C Late peak,FI,Finland,2021,100,-4.59e-4,fi
C Late peak,FI,Finland,2022,0,-0.055597,fi
C Late peak,FI,Finland,2022,20,-0.04556,fi
C Late peak,FI,Finland,2022,40,-0.09902,fi
C Late peak,FI,Finland,2022,60,-0.539223,fi
C Late peak,FI,Finland,2022,80,-0.524161,fi
C Late peak,FI,Finland,2022,100,-0.004067,fi
C Late peak,FI,Finland,2023,0,-0.081446,fi
C Late peak,FI,Finland,2023,20,-0.082957,fi
C Late peak,FI,Finland,2023,40,-0.083577,fi
C Late peak,FI,Finland,2023,60,-0.456011,fi
C Late peak,FI,Finland,2023,80,-0.40726,fi
C Late peak,FI,Finland,2023,100,-0.002665,fi
C Late peak,FI,Finland,2024,0,-0.06274,fi
C Late peak,FI,Finland,2024,20,-0.035591,fi
C Late peak,FI,Finland,2024,40,-0.03809,fi
C Late peak,FI,Finland,2024,60,-0.303834,fi
C Late peak,FI,Finland,2024,80,-0.191673,fi
C Late peak,FI,Finland,2024,100,-0.002679,fi
C Late peak,IS,Iceland,2020,0,-0.125451,is
C Late peak,IS,Iceland,2020,20,-0.008251,is
C Late peak,IS,Iceland,2020,40,-0.157478,is
C Late peak,IS,Iceland,2020,60,-0.008683,is
C Late peak,IS,Iceland,2020,80,0.163913,is
C Late peak,IS,Iceland,2020,100,0.009091,is
C Late peak,IS,Iceland,2020-2024,0,-0.122198,is
C Late peak,IS,Iceland,2020-2024,20,-0.049299,is
C Late peak,IS,Iceland,2020-2024,40,-0.192567,is
C Late peak,IS,Iceland,2020-2024,60,-0.25871,is
C Late peak,IS,Iceland,2020-2024,80,-0.02816,is
C Late peak,IS,Iceland,2020-2024,100,0.003612,is
C Late peak,IS,Iceland,2021,0,-0.245363,is
C Late peak,IS,Iceland,2021,20,-0.068408,is
C Late peak,IS,Iceland,2021,40,-0.070167,is
C Late peak,IS,Iceland,2021,60,-0.034158,is
C Late peak,IS,Iceland,2021,80,0.256663,is
C Late peak,IS,Iceland,2021,100,0.013088,is
C Late peak,IS,Iceland,2022,0,-0.00241,is
C Late peak,IS,Iceland,2022,20,-0.009914,is
C Late peak,IS,Iceland,2022,40,-0.197384,is
C Late peak,IS,Iceland,2022,60,-0.581577,is
C Late peak,IS,Iceland,2022,80,-0.311532,is
C Late peak,IS,Iceland,2022,100,0.001035,is
C Late peak,IS,Iceland,2023,0,-0.152249,is
C Late peak,IS,Iceland,2023,20,-0.119586,is
C Late peak,IS,Iceland,2023,40,-0.387016,is
C Late peak,IS,Iceland,2023,60,-0.168208,is
C Late peak,IS,Iceland,2023,80,-0.096605,is
C Late peak,IS,Iceland,2023,100,0.014236,is
C Late peak,IS,Iceland,2024,0,-0.084138,is
C Late peak,IS,Iceland,2024,20,-0.039047,is
C Late peak,IS,Iceland,2024,40,-0.144719,is
C Late peak,IS,Iceland,2024,60,-0.451888,is
C Late peak,IS,Iceland,2024,80,-0.096378,is
C Late peak,IS,Iceland,2024,100,0.003546,is
C Late peak,JP,Japan,2020,0,-0.00244,jp
C Late peak,JP,Japan,2020,20,-0.004872,jp
C Late peak,JP,Japan,2020,40,-0.01436,jp
C Late peak,JP,Japan,2020,60,-0.049366,jp
C Late peak,JP,Japan,2020,80,0.201995,jp
C Late peak,JP,Japan,2020,100,0.014879,jp
C Late peak,JP,Japan,2020-2024,0,-0.030929,jp
C Late peak,JP,Japan,2020-2024,20,-0.032549,jp
C Late peak,JP,Japan,2020-2024,40,-0.081117,jp
C Late peak,JP,Japan,2020-2024,60,-0.304696,jp
C Late peak,JP,Japan,2020-2024,80,-0.122728,jp
C Late peak,JP,Japan,2020-2024,100,0.004369,jp
C Late peak,JP,Japan,2021,0,-0.011575,jp
C Late peak,JP,Japan,2021,20,-0.017174,jp
C Late peak,JP,Japan,2021,40,-0.038742,jp
C Late peak,JP,Japan,2021,60,-0.14972,jp
C Late peak,JP,Japan,2021,80,0.0667,jp
C Late peak,JP,Japan,2021,100,0.007978,jp
C Late peak,JP,Japan,2022,0,-0.024162,jp
C Late peak,JP,Japan,2022,20,-0.031219,jp
C Late peak,JP,Japan,2022,40,-0.096094,jp
C Late peak,JP,Japan,2022,60,-0.377213,jp
C Late peak,JP,Japan,2022,80,-0.264953,jp
C Late peak,JP,Japan,2022,100,-0.001782,jp
C Late peak,JP,Japan,2023,0,-0.053151,jp
C Late peak,JP,Japan,2023,20,-0.053412,jp
C Late peak,JP,Japan,2023,40,-0.12339,jp
C Late peak,JP,Japan,2023,60,-0.424659,jp
C Late peak,JP,Japan,2023,80,-0.257691,jp
C Late peak,JP,Japan,2023,100,0.003983,jp
C Late peak,JP,Japan,2024,0,-0.068033,jp
C Late peak,JP,Japan,2024,20,-0.057993,jp
C Late peak,JP,Japan,2024,40,-0.129145,jp
C Late peak,JP,Japan,2024,60,-0.507936,jp
C Late peak,JP,Japan,2024,80,-0.307013,jp
C Late peak,JP,Japan,2024,100,0.002263,jp
C Late peak,NO,Norway,2020,0,-0.013547,no
C Late peak,NO,Norway,2020,20,-0.034163,no
C Late peak,NO,Norway,2020,40,0.013382,no
C Late peak,NO,Norway,2020,60,0.024563,no
C Late peak,NO,Norway,2020,80,0.019832,no
C Late peak,NO,Norway,2020,100,0.005232,no
C Late peak,NO,Norway,2020-2024,0,-0.056605,no
C Late peak,NO,Norway,2020-2024,20,-0.059381,no
C Late peak,NO,Norway,2020-2024,40,-0.055802,no
C Late peak,NO,Norway,2020-2024,60,-0.19266,no
C Late peak,NO,Norway,2020-2024,80,-0.193171,no
C Late peak,NO,Norway,2020-2024,100,9.45e-4,no
C Late peak,NO,Norway,2021,0,-0.030533,no
C Late peak,NO,Norway,2021,20,-0.00354,no
C Late peak,NO,Norway,2021,40,0.004723,no
C Late peak,NO,Norway,2021,60,-0.092628,no
C Late peak,NO,Norway,2021,80,-0.110887,no
C Late peak,NO,Norway,2021,100,0.00208,no
C Late peak,NO,Norway,2022,0,-0.040727,no
C Late peak,NO,Norway,2022,20,-0.045139,no
C Late peak,NO,Norway,2022,40,-0.116251,no
C Late peak,NO,Norway,2022,60,-0.356135,no
C Late peak,NO,Norway,2022,80,-0.403589,no
C Late peak,NO,Norway,2022,100,-0.002205,no
C Late peak,NO,Norway,2023,0,-0.10476,no
C Late peak,NO,Norway,2023,20,-0.120769,no
C Late peak,NO,Norway,2023,40,-0.089075,no
C Late peak,NO,Norway,2023,60,-0.229929,no
C Late peak,NO,Norway,2023,80,-0.220612,no
C Late peak,NO,Norway,2023,100,-2.09e-4,no
C Late peak,NO,Norway,2024,0,-0.095102,no
C Late peak,NO,Norway,2024,20,-0.091354,no
C Late peak,NO,Norway,2024,40,-0.088144,no
C Late peak,NO,Norway,2024,60,-0.280616,no
C Late peak,NO,Norway,2024,80,-0.226391,no
C Late peak,NO,Norway,2024,100,0.002885,no
C Late peak,TW,Taiwan,2020,0,0.007643,tw
C Late peak,TW,Taiwan,2020,20,0.040509,tw
C Late peak,TW,Taiwan,2020,40,0.080109,tw
C Late peak,TW,Taiwan,2020,60,0.145867,tw
C Late peak,TW,Taiwan,2020,80,0.11667,tw
C Late peak,TW,Taiwan,2020,100,-0.005175,tw
C Late peak,TW,Taiwan,2020-2024,0,-0.101962,tw
C Late peak,TW,Taiwan,2020-2024,20,-0.017579,tw
C Late peak,TW,Taiwan,2020-2024,40,-0.052026,tw
C Late peak,TW,Taiwan,2020-2024,60,-0.265611,tw
C Late peak,TW,Taiwan,2020-2024,80,-0.260774,tw
C Late peak,TW,Taiwan,2020-2024,100,-0.015382,tw
C Late peak,TW,Taiwan,2021,0,-0.076873,tw
C Late peak,TW,Taiwan,2021,20,0.003432,tw
C Late peak,TW,Taiwan,2021,40,0.001594,tw
C Late peak,TW,Taiwan,2021,60,-0.092105,tw
C Late peak,TW,Taiwan,2021,80,-0.082297,tw
C Late peak,TW,Taiwan,2021,100,-0.001777,tw
C Late peak,TW,Taiwan,2022,0,-0.10967,tw
C Late peak,TW,Taiwan,2022,20,-0.036514,tw
C Late peak,TW,Taiwan,2022,40,-0.114672,tw
C Late peak,TW,Taiwan,2022,60,-0.475338,tw
C Late peak,TW,Taiwan,2022,80,-0.574502,tw
C Late peak,TW,Taiwan,2022,100,-0.01274,tw
C Late peak,TW,Taiwan,2023,0,-0.150892,tw
C Late peak,TW,Taiwan,2023,20,-0.047821,tw
C Late peak,TW,Taiwan,2023,40,-0.12461,tw
C Late peak,TW,Taiwan,2023,60,-0.470879,tw
C Late peak,TW,Taiwan,2023,80,-0.428623,tw
C Late peak,TW,Taiwan,2023,100,-0.019393,tw
C Late peak,TW,Taiwan,2024,0,-0.207399,tw
C Late peak,TW,Taiwan,2024,20,-0.053668,tw
C Late peak,TW,Taiwan,2024,40,-0.103779,tw
C Late peak,TW,Taiwan,2024,60,-0.364749,tw
C Late peak,TW,Taiwan,2024,80,-0.254142,tw
C Late peak,TW,Taiwan,2024,100,-0.027761,tw
